Physician_ID,AttendingPhysician
39929,PHY317076
39930,PHY379359
39931,PHY355025
39932,PHY318736
39933,PHY378691
39934,PHY372380
39935,PHY325941
39936,PHY389097
39937,PHY313058
39938,PHY410794
39939,PHY426812
39940,PHY377835
39941,PHY423491
39942,PHY415146
39943,PHY393895
39944,PHY362665
39945,PHY374043
39946,PHY418545
39947,PHY393935
39948,PHY364940
39949,PHY345020
39950,PHY429360
39951,PHY403821
39952,PHY353517
39953,PHY399988
39954,PHY434098
39955,PHY431438
39956,PHY337244
39957,PHY383347
39958,PHY312249
39959,PHY327369
39960,PHY422619
39961,PHY374877
39962,PHY328936
39963,PHY393933
39964,PHY363728
39965,PHY391939
39966,PHY336923
39967,PHY418780
39968,PHY329764
39969,PHY348886
39970,PHY412471
39971,PHY323271
39972,PHY407053
39973,PHY331416
39974,PHY351749
39975,PHY369832
39976,PHY404401
39977,PHY376462
39978,PHY425899
39979,PHY317898
39980,PHY411490
39981,PHY336485
39982,PHY345690
39983,PHY425469
39984,PHY353788
39985,PHY399860
39986,PHY373582
39987,PHY326605
39988,PHY325584
39989,PHY356136
39990,PHY403204
39991,PHY348582
39992,PHY410410
39993,PHY337230
39994,PHY417735
39995,PHY426033
39996,PHY345382
39997,PHY378481
39998,PHY327923
39999,PHY421341
40000,PHY345183
40001,PHY422992
40002,PHY322440
40003,PHY349157
40004,PHY404397
40005,PHY421677
40006,PHY416647
40007,PHY362827
40008,PHY408029
40009,PHY379250
40010,PHY398850
40011,PHY411609
40012,PHY345100
40013,PHY410742
40014,PHY418861
40015,PHY368994
40016,PHY384845
40017,PHY354046
40018,PHY387280
40019,PHY317520
40020,PHY329023
40021,PHY354552
40022,PHY420777
40023,PHY318630
40024,PHY422614
40025,PHY351391
40026,PHY351152
40027,PHY403577
40028,PHY323998
40029,PHY423432
40030,PHY432844
40031,PHY361388
40032,PHY413882
40033,PHY390501
40034,PHY331791
40035,PHY325407
40036,PHY332698
40037,PHY418842
40038,PHY312631
40039,PHY347207
40040,PHY410271
40041,PHY329629
40042,PHY368821
40043,PHY356734
40044,PHY374644
40045,PHY313707
40046,PHY322863
40047,PHY321894
40048,PHY349533
40049,PHY415891
40050,PHY340037
40051,PHY417820
40052,PHY317694
40053,PHY393704
40054,PHY422472
40055,PHY362955
40056,PHY418630
40057,PHY390686
40058,PHY390721
40059,PHY344354
40060,PHY376794
40061,PHY346466
40062,PHY420881
40063,PHY420609
40064,PHY413660
40065,PHY407801
40066,PHY340720
40067,PHY412582
40068,PHY420649
40069,PHY342529
40070,PHY374153
40071,PHY412794
40072,PHY365760
40073,PHY428795
40074,PHY364040
40075,PHY374366
40076,PHY311378
40077,PHY425611
40078,PHY426664
40079,PHY392017
40080,PHY409623
40081,PHY366928
40082,PHY386821
40083,PHY413193
40084,PHY405555
40085,PHY366303
40086,PHY371259
40087,PHY421217
40088,PHY384807
40089,PHY413413
40090,PHY347401
40091,PHY403766
40092,PHY380538
40093,PHY332921
40094,PHY371610
40095,PHY342031
40096,PHY422863
40097,PHY390893
40098,PHY385100
40099,PHY326558
40100,PHY406898
40101,PHY432941
40102,PHY357740
40103,PHY318148
40104,PHY324509
40105,PHY319858
40106,PHY416618
40107,PHY430237
40108,PHY414938
40109,PHY335978
40110,PHY384117
40111,PHY325579
40112,PHY325087
40113,PHY320713
40114,PHY385824
40115,PHY336183
40116,PHY330097
40117,PHY373586
40118,PHY389592
40119,PHY364498
40120,PHY366879
40121,PHY332536
40122,PHY421138
40123,PHY393072
40124,PHY414723
40125,PHY345305
40126,PHY339607
40127,PHY360535
40128,PHY311928
40129,PHY323200
40130,PHY342436
40131,PHY387597
40132,PHY411036
40133,PHY393390
40134,PHY384597
40135,PHY407872
40136,PHY371491
40137,PHY313381
40138,PHY399377
40139,PHY314830
40140,PHY383785
40141,PHY384816
40142,PHY312837
40143,PHY322293
40144,PHY323143
40145,PHY331184
40146,PHY402240
40147,PHY408707
40148,PHY434158
40149,PHY383367
40150,PHY345153
40151,PHY367575
40152,PHY424025
40153,PHY383273
40154,PHY398432
40155,PHY393566
40156,PHY355543
40157,PHY325312
40158,PHY341365
40159,PHY341892
40160,PHY418775
40161,PHY376622
40162,PHY371799
40163,PHY401645
40164,PHY387377
40165,PHY335611
40166,PHY397620
40167,PHY430116
40168,PHY404507
40169,PHY398384
40170,PHY312038
40171,PHY356631
40172,PHY327228
40173,PHY416425
40174,PHY432427
40175,PHY342539
40176,PHY354635
40177,PHY344284
40178,PHY392528
40179,PHY320255
40180,PHY326696
40181,PHY384430
40182,PHY318189
40183,PHY360282
40184,PHY413393
40185,PHY402322
40186,PHY408037
40187,PHY422402
40188,PHY346903
40189,PHY325793
40190,PHY418613
40191,PHY363188
40192,PHY337336
40193,PHY365146
40194,PHY391066
40195,PHY430128
40196,PHY383565
40197,PHY324413
40198,PHY356075
40199,PHY426342
40200,PHY335929
40201,PHY384445
40202,PHY317762
40203,PHY337408
40204,PHY431358
40205,PHY372110
40206,PHY423618
40207,PHY398182
40208,PHY414139
40209,PHY367370
40210,PHY433114
40211,PHY396379
40212,PHY404650
40213,PHY321826
40214,PHY363237
40215,PHY333118
40216,PHY402021
40217,PHY388128
40218,PHY353013
40219,PHY405351
40220,PHY403449
40221,PHY407373
40222,PHY384258
40223,PHY315057
40224,PHY413464
40225,PHY352352
40226,PHY329251
40227,PHY321654
40228,PHY415209
40229,PHY349515
40230,PHY356297
40231,PHY365601
40232,PHY330075
40233,PHY398959
40234,PHY360041
40235,PHY337037
40236,PHY411062
40237,PHY376915
40238,PHY408425
40239,PHY378306
40240,PHY381969
40241,PHY377537
40242,PHY429567
40243,PHY404932
40244,PHY389164
40245,PHY414206
40246,PHY343437
40247,PHY390791
40248,PHY394395
40249,PHY361578
40250,PHY344885
40251,PHY329235
40252,PHY388239
40253,PHY346656
40254,PHY373912
40255,PHY314685
40256,PHY311639
40257,PHY416191
40258,PHY434138
40259,PHY414098
40260,PHY389076
40261,PHY401020
40262,PHY360180
40263,PHY353702
40264,PHY405980
40265,PHY350911
40266,PHY369001
40267,PHY403985
40268,PHY422348
40269,PHY320823
40270,PHY358132
40271,PHY351921
40272,PHY427649
40273,PHY375139
40274,PHY324510
40275,PHY347323
40276,PHY315711
40277,PHY319052
40278,PHY316280
40279,PHY380586
40280,PHY405182
40281,PHY311991
40282,PHY351611
40283,PHY411734
40284,PHY412129
40285,PHY344848
40286,PHY374519
40287,PHY316441
40288,PHY396036
40289,PHY391228
40290,PHY314260
40291,PHY341572
40292,PHY324668
40293,PHY325136
40294,PHY373971
40295,PHY390583
40296,PHY399027
40297,PHY409889
40298,PHY411871
40299,PHY337500
40300,PHY377202
40301,PHY313762
40302,PHY413580
40303,PHY313020
40304,PHY356090
40305,PHY364404
40306,PHY370900
40307,PHY329874
40308,PHY383324
40309,PHY426632
40310,PHY403544
40311,PHY431917
40312,PHY319881
40313,PHY340359
40314,PHY428659
40315,PHY363368
40316,PHY372020
40317,PHY316801
40318,PHY381153
40319,PHY348870
40320,PHY323815
40321,PHY404958
40322,PHY349167
40323,PHY335810
40324,PHY375127
40325,PHY325637
40326,PHY354280
40327,PHY425599
40328,PHY376610
40329,PHY320611
40330,PHY419238
40331,PHY420339
40332,PHY325812
40333,PHY433054
40334,PHY425124
40335,PHY410950
40336,PHY366186
40337,PHY323530
40338,PHY378802
40339,PHY414615
40340,PHY364687
40341,PHY371652
40342,PHY316711
40343,PHY366013
40344,PHY358321
40345,PHY398271
40346,PHY345508
40347,PHY430923
40348,PHY408377
40349,PHY386014
40350,PHY352529
40351,PHY379527
40352,PHY331650
40353,PHY360874
40354,PHY377776
40355,PHY421770
40356,PHY363147
40357,PHY404567
40358,PHY381479
40359,PHY413465
40360,PHY388847
40361,PHY380085
40362,PHY352980
40363,PHY411073
40364,PHY421517
40365,PHY362898
40366,PHY336825
40367,PHY412697
40368,PHY363180
40369,PHY385128
40370,PHY403446
40371,PHY350194
40372,PHY348002
40373,PHY338186
40374,PHY367635
40375,PHY333767
40376,PHY322616
40377,PHY357927
40378,PHY348026
40379,PHY314370
40380,PHY359925
40381,PHY382217
40382,PHY338249
40383,PHY422691
40384,PHY341077
40385,PHY431322
40386,PHY321959
40387,PHY339751
40388,PHY336944
40389,PHY350847
40390,PHY320683
40391,PHY386136
40392,PHY395184
40393,PHY405428
40394,PHY315012
40395,PHY321165
40396,PHY409393
40397,PHY346101
40398,PHY323728
40399,PHY313193
40400,PHY427266
40401,PHY382672
40402,PHY424080
40403,PHY366437
40404,PHY422253
40405,PHY361231
40406,PHY368639
40407,PHY337168
40408,PHY348479
40409,PHY327172
40410,PHY398180
40411,PHY321153
40412,PHY419686
40413,PHY375062
40414,PHY328493
40415,PHY426688
40416,PHY418918
40417,PHY352179
40418,PHY354223
40419,PHY317673
40420,PHY346524
40421,PHY352456
40422,PHY404990
40423,PHY362239
40424,PHY429755
40425,PHY415327
40426,PHY394946
40427,PHY390385
40428,PHY419250
40429,PHY383154
40430,PHY353486
40431,PHY371611
40432,PHY315929
40433,PHY356611
40434,PHY348951
40435,PHY329290
40436,PHY326201
40437,PHY324964
40438,PHY332480
40439,PHY338187
40440,PHY371618
40441,PHY316811
40442,PHY327876
40443,PHY399627
40444,PHY330956
40445,PHY375103
40446,PHY383799
40447,PHY380802
40448,PHY385243
40449,PHY415048
40450,PHY360323
40451,PHY428679
40452,PHY432903
40453,PHY322854
40454,PHY346863
40455,PHY394381
40456,PHY413120
40457,PHY329618
40458,PHY340899
40459,PHY415814
40460,PHY391318
40461,PHY429418
40462,PHY431750
40463,PHY348983
40464,PHY370336
40465,PHY425766
40466,PHY424955
40467,PHY322898
40468,PHY335700
40469,PHY345682
40470,PHY383440
40471,PHY322667
40472,PHY374948
40473,PHY406238
40474,PHY376480
40475,PHY388373
40476,PHY352347
40477,PHY432566
40478,PHY412741
40479,PHY322807
40480,PHY321903
40481,PHY342037
40482,PHY314812
40483,PHY419020
40484,PHY387709
40485,PHY369283
40486,PHY360412
40487,PHY411554
40488,PHY385814
40489,PHY314858
40490,PHY410762
40491,PHY393125
40492,PHY338247
40493,PHY369621
40494,PHY374510
40495,PHY312749
40496,PHY360645
40497,PHY409363
40498,PHY356561
40499,PHY375704
40500,PHY403053
40501,PHY360976
40502,PHY426709
40503,PHY350926
40504,PHY336094
40505,PHY329057
40506,PHY334663
40507,PHY349965
40508,PHY431794
40509,PHY384902
40510,PHY424194
40511,PHY415763
40512,PHY349707
40513,PHY380026
40514,PHY402487
40515,PHY434157
40516,PHY412260
40517,PHY333851
40518,PHY326751
40519,PHY347004
40520,PHY352127
40521,PHY368574
40522,PHY331690
40523,PHY433276
40524,PHY389910
40525,PHY348916
40526,PHY336712
40527,PHY354154
40528,PHY332007
40529,PHY336573
40530,PHY395397
40531,PHY397867
40532,PHY385602
40533,PHY407086
40534,PHY366345
40535,PHY378492
40536,PHY381784
40537,PHY332760
40538,PHY408548
40539,PHY320427
40540,PHY430034
40541,PHY380740
40542,PHY424852
40543,PHY364386
40544,PHY432015
40545,PHY378055
40546,PHY428605
40547,PHY382366
40548,PHY372816
40549,PHY352422
40550,PHY380165
40551,PHY371417
40552,PHY326398
40553,PHY370731
40554,PHY356494
40555,PHY362974
40556,PHY319356
40557,PHY424467
40558,PHY398109
40559,PHY360799
40560,PHY337607
40561,PHY382241
40562,PHY391873
40563,PHY376041
40564,PHY361616
40565,PHY413024
40566,PHY311511
40567,PHY400719
40568,PHY313081
40569,PHY421612
40570,PHY344604
40571,PHY387257
40572,PHY428497
40573,PHY345205
40574,PHY339683
40575,PHY356797
40576,PHY343153
40577,PHY424304
40578,PHY330124
40579,PHY353578
40580,PHY324138
40581,PHY411068
40582,PHY413507
40583,PHY387178
40584,PHY425291
40585,PHY408229
40586,PHY366745
40587,PHY370663
40588,PHY409115
40589,PHY412562
40590,PHY362276
40591,PHY348941
40592,PHY430581
40593,PHY346839
40594,PHY380767
40595,PHY388065
40596,PHY365562
40597,PHY428135
40598,PHY378251
40599,PHY343329
40600,PHY332659
40601,PHY369331
40602,PHY384091
40603,PHY390835
40604,PHY363959
40605,PHY313736
40606,PHY326645
40607,PHY335711
40608,PHY396539
40609,PHY412452
40610,PHY371302
40611,PHY376665
40612,PHY364347
40613,PHY388206
40614,PHY415380
40615,PHY339652
40616,PHY362920
40617,PHY313545
40618,PHY332739
40619,PHY411704
40620,PHY383831
40621,PHY370664
40622,PHY349883
40623,PHY414296
40624,PHY333265
40625,PHY327680
40626,PHY353395
40627,PHY354847
40628,PHY399018
40629,PHY354596
40630,PHY385471
40631,PHY424980
40632,PHY365453
40633,PHY318137
40634,PHY423442
40635,PHY393660
40636,PHY388044
40637,PHY397476
40638,PHY428148
40639,PHY349591
40640,PHY363855
40641,PHY361915
40642,PHY375176
40643,PHY371889
40644,PHY312024
40645,PHY377601
40646,PHY374807
40647,PHY428531
40648,PHY431828
40649,PHY386072
40650,PHY404678
40651,PHY433497
40652,PHY317659
40653,PHY333343
40654,PHY407914
40655,PHY317031
40656,PHY412888
40657,PHY338425
40658,PHY410168
40659,PHY403661
40660,PHY418619
40661,PHY366432
40662,PHY393246
40663,PHY344253
40664,PHY323787
40665,PHY373092
40666,PHY327993
40667,PHY394853
40668,PHY323637
40669,PHY326167
40670,PHY397144
40671,PHY354054
40672,PHY387236
40673,PHY385338
40674,PHY344025
40675,PHY361275
40676,PHY383296
40677,PHY399047
40678,PHY425754
40679,PHY333438
40680,PHY391082
40681,PHY326704
40682,PHY432004
40683,PHY394053
40684,PHY394184
40685,PHY334467
40686,PHY384028
40687,PHY374229
40688,PHY370152
40689,PHY423808
40690,PHY364231
40691,PHY433848
40692,PHY382468
40693,PHY321955
40694,PHY368117
40695,PHY430406
40696,PHY350917
40697,PHY392410
40698,PHY388303
40699,PHY316641
40700,PHY402422
40701,PHY354028
40702,PHY376442
40703,PHY382632
40704,PHY393184
40705,PHY350687
40706,PHY325317
40707,PHY322915
40708,PHY407945
40709,PHY326522
40710,PHY420858
40711,PHY376449
40712,PHY315308
40713,PHY422367
40714,PHY323941
40715,PHY427680
40716,PHY430678
40717,PHY338356
40718,PHY327335
40719,PHY370445
40720,PHY322605
40721,PHY341213
40722,PHY355665
40723,PHY409043
40724,PHY412745
40725,PHY318537
40726,PHY358307
40727,PHY369978
40728,PHY418897
40729,PHY419160
40730,PHY361229
40731,PHY351027
40732,PHY392899
40733,PHY413274
40734,PHY373421
40735,PHY418955
40736,PHY422762
40737,PHY427102
40738,PHY425770
40739,PHY343864
40740,PHY375358
40741,PHY317797
40742,PHY370192
40743,PHY343619
40744,PHY366047
40745,PHY357546
40746,PHY380221
40747,PHY370587
40748,PHY348285
40749,PHY430790
40750,PHY319499
40751,PHY340821
40752,PHY352632
40753,PHY416596
40754,PHY313200
40755,PHY420481
40756,PHY357891
40757,PHY358048
40758,PHY411729
40759,PHY373936
40760,PHY427485
40761,PHY381927
40762,PHY321065
40763,PHY372744
40764,PHY418246
40765,PHY316367
40766,PHY325432
40767,PHY393656
40768,PHY419965
40769,PHY378586
40770,PHY321546
40771,PHY423069
40772,PHY395592
40773,PHY393620
40774,PHY414935
40775,PHY346217
40776,PHY349034
40777,PHY363527
40778,PHY414262
40779,PHY313019
40780,PHY367932
40781,PHY386202
40782,PHY385120
40783,PHY421249
40784,PHY424139
40785,PHY405079
40786,PHY383174
40787,PHY425328
40788,PHY382023
40789,PHY333743
40790,PHY339606
40791,PHY364914
40792,PHY388039
40793,PHY325383
40794,PHY318747
40795,PHY393904
40796,PHY429458
40797,PHY368599
40798,PHY384928
40799,PHY325206
40800,PHY405796
40801,PHY389177
40802,PHY393264
40803,PHY350780
40804,PHY423846
40805,PHY362338
40806,PHY318354
40807,PHY321491
40808,PHY433411
40809,PHY343205
40810,PHY390199
40811,PHY386266
40812,PHY412666
40813,PHY408758
40814,PHY429188
40815,PHY345112
40816,PHY385061
40817,PHY406031
40818,PHY349967
40819,PHY433572
40820,PHY327819
40821,PHY323641
40822,PHY346886
40823,PHY363715
40824,PHY347558
40825,PHY382877
40826,PHY433635
40827,PHY396788
40828,PHY385042
40829,PHY342613
40830,PHY349008
40831,PHY322815
40832,PHY334570
40833,PHY408407
40834,PHY358011
40835,PHY388535
40836,PHY346147
40837,PHY312548
40838,PHY428975
40839,PHY433192
40840,PHY325623
40841,PHY406146
40842,PHY323519
40843,PHY349778
40844,PHY323589
40845,PHY382728
40846,PHY361289
40847,PHY354564
40848,PHY427622
40849,PHY420932
40850,PHY346029
40851,PHY411985
40852,PHY359854
40853,PHY376910
40854,PHY334559
40855,PHY382799
40856,PHY389067
40857,PHY377415
40858,PHY352023
40859,PHY382474
40860,PHY344355
40861,PHY422634
40862,PHY412809
40863,PHY352170
40864,PHY433292
40865,PHY373730
40866,PHY416889
40867,PHY394484
40868,PHY432700
40869,PHY312192
40870,PHY377201
40871,PHY359484
40872,PHY355671
40873,PHY389391
40874,PHY414266
40875,PHY413174
40876,PHY421117
40877,PHY354170
40878,PHY337287
40879,PHY421322
40880,PHY320790
40881,PHY400625
40882,PHY388943
40883,PHY372577
40884,PHY317603
40885,PHY434155
40886,PHY356062
40887,PHY424794
40888,PHY398315
40889,PHY348860
40890,PHY349751
40891,PHY349595
40892,PHY382412
40893,PHY342394
40894,PHY382886
40895,PHY395638
40896,PHY381233
40897,PHY361862
40898,PHY429300
40899,PHY351288
40900,PHY424401
40901,PHY330467
40902,PHY343343
40903,PHY345872
40904,PHY409347
40905,PHY393743
40906,PHY311085
40907,PHY326248
40908,PHY432122
40909,PHY354531
40910,PHY354116
40911,PHY327207
40912,PHY362720
40913,PHY312051
40914,PHY363072
40915,PHY378346
40916,PHY408784
40917,PHY403035
40918,PHY379384
40919,PHY398173
40920,PHY426453
40921,PHY392923
40922,PHY313944
40923,PHY423334
40924,PHY386761
40925,PHY397225
40926,PHY375614
40927,PHY434004
40928,PHY326664
40929,PHY325662
40930,PHY357976
40931,PHY402940
40932,PHY313525
40933,PHY434018
40934,PHY431519
40935,PHY427244
40936,PHY331911
40937,PHY324772
40938,PHY422850
40939,PHY376034
40940,PHY328004
40941,PHY323973
40942,PHY355267
40943,PHY367467
40944,PHY340411
40945,PHY382542
40946,PHY366103
40947,PHY431331
40948,PHY368110
40949,PHY396139
40950,PHY348244
40951,PHY384957
40952,PHY365838
40953,PHY360062
40954,PHY429419
40955,PHY410964
40956,PHY432435
40957,PHY414008
40958,PHY407405
40959,PHY316574
40960,PHY414230
40961,PHY408434
40962,PHY405999
40963,PHY427024
40964,PHY419350
40965,PHY357869
40966,PHY313965
40967,PHY379784
40968,PHY408629
40969,PHY378645
40970,PHY390222
40971,PHY405412
40972,PHY347324
40973,PHY386790
40974,PHY378744
40975,PHY328011
40976,PHY325451
40977,PHY329178
40978,PHY353847
40979,PHY408410
40980,PHY332218
40981,PHY396800
40982,PHY396020
40983,PHY323574
40984,PHY343831
40985,PHY343401
40986,PHY349328
40987,PHY380808
40988,PHY319084
40989,PHY341154
40990,PHY345107
40991,PHY388354
40992,PHY320113
40993,PHY402290
40994,PHY332935
40995,PHY381136
40996,PHY356954
40997,PHY341442
40998,PHY379244
40999,PHY385206
41000,PHY362989
41001,PHY369676
41002,PHY422936
41003,PHY433479
41004,PHY428127
41005,PHY317471
41006,PHY394230
41007,PHY351158
41008,PHY354411
41009,PHY384250
41010,PHY403256
41011,PHY397245
41012,PHY420085
41013,PHY377795
41014,PHY400430
41015,PHY319821
41016,PHY317088
41017,PHY362034
41018,PHY420730
41019,PHY416999
41020,PHY327883
41021,PHY368823
41022,PHY354910
41023,PHY429107
