AttendingPhysician_ID,AttendingPhysician
33953,PHY386393
33954,PHY428814
33955,PHY384537
33956,PHY400832
33957,PHY418662
33958,PHY358956
33959,PHY317450
33960,PHY376745
33961,PHY340312
33962,PHY411939
33963,PHY325591
33964,PHY366612
33965,PHY369168
33966,PHY349511
33967,PHY381097
33968,PHY356325
33969,PHY349507
33970,PHY378288
33971,PHY426711
33972,PHY341587
33973,PHY339968
33974,PHY411958
33975,PHY389002
33976,PHY379327
33977,PHY426277
33978,PHY432625
33979,PHY336892
33980,PHY340827
33981,PHY410808
33982,PHY415944
33983,PHY357209
33984,PHY410372
33985,PHY400893
33986,PHY365584
33987,PHY333135
33988,PHY354837
33989,PHY354854
33990,PHY428809
33991,PHY374567
33992,PHY402048
33993,PHY417070
33994,PHY384047
33995,PHY343476
33996,PHY311927
33997,PHY377075
33998,PHY314041
33999,PHY330516
34000,PHY417196
34001,PHY375940
34002,PHY406952
34003,PHY404439
34004,PHY383103
34005,PHY393746
34006,PHY373536
34007,PHY359492
34008,PHY394817
34009,PHY421498
34010,PHY319363
34011,PHY339285
34012,PHY374360
34013,PHY321936
34014,PHY406270
34015,PHY416002
34016,PHY355992
34017,PHY315869
34018,PHY372355
34019,PHY415539
34020,PHY411533
34021,PHY377715
34022,PHY383996
34023,PHY331118
34024,PHY348956
34025,PHY405843
34026,PHY352683
34027,PHY389373
34028,PHY377822
34029,PHY337533
34030,PHY426829
34031,PHY376371
34032,PHY430762
34033,PHY320614
34034,PHY420284
34035,PHY423702
34036,PHY384594
34037,PHY350403
34038,PHY355964
34039,PHY426971
34040,PHY326267
34041,PHY411852
34042,PHY350040
34043,PHY374648
34044,PHY329041
34045,PHY343616
34046,PHY402907
34047,PHY355450
34048,PHY374023
34049,PHY357857
34050,PHY397021
34051,PHY332813
34052,PHY337427
34053,PHY329275
34054,PHY397356
34055,PHY369437
34056,PHY355579
34057,PHY340276
34058,PHY406685
34059,PHY372684
34060,PHY321014
34061,PHY369987
34062,PHY395626
34063,PHY358658
34064,PHY316365
34065,PHY349045
34066,PHY321677
34067,PHY328149
34068,PHY390725
34069,PHY415399
34070,PHY393676
34071,PHY354502
34072,PHY426124
34073,PHY408909
34074,PHY367149
34075,PHY361976
34076,PHY422386
34077,PHY351034
34078,PHY366965
34079,PHY324478
34080,PHY399952
34081,PHY415135
34082,PHY389271
34083,PHY329717
34084,PHY315803
34085,PHY410079
34086,PHY338128
34087,PHY327231
34088,PHY346608
34089,PHY325457
34090,PHY350819
34091,PHY345933
34092,PHY376712
34093,PHY318392
34094,PHY421533
34095,PHY387876
34096,PHY409259
34097,PHY370165
34098,PHY415478
34099,PHY375416
34100,PHY360087
34101,PHY335109
34102,PHY406278
34103,PHY369568
34104,PHY372195
34105,PHY370509
34106,PHY355328
34107,PHY401801
34108,PHY414346
34109,PHY403497
34110,PHY352374
34111,PHY366511
34112,PHY332675
34113,PHY343372
34114,PHY378988
34115,PHY400317
34116,PHY410495
34117,PHY377840
34118,PHY388544
34119,PHY419137
34120,PHY339762
34121,PHY383045
34122,PHY325153
34123,PHY350217
34124,PHY358559
34125,PHY320530
34126,PHY386223
34127,PHY366077
34128,PHY367917
34129,PHY328536
34130,PHY318558
34131,PHY377104
34132,PHY345087
34133,PHY398263
34134,PHY312669
34135,PHY342978
34136,PHY350632
34137,PHY415720
34138,PHY381624
34139,PHY326986
34140,PHY328800
34141,PHY371832
34142,PHY315105
34143,PHY367065
34144,PHY319659
34145,PHY337772
34146,PHY342008
34147,PHY393881
34148,PHY412011
34149,PHY362836
34150,PHY324122
34151,PHY378610
34152,PHY428585
34153,PHY344114
34154,PHY323776
34155,PHY341148
34156,PHY424451
34157,PHY373443
34158,PHY413303
34159,PHY368499
34160,PHY328701
34161,PHY395123
34162,PHY336446
34163,PHY361971
34164,PHY401680
34165,PHY367421
34166,PHY411603
34167,PHY381271
34168,PHY423280
34169,PHY318170
34170,PHY331106
34171,PHY405876
34172,PHY345047
34173,PHY322392
34174,PHY332651
34175,PHY353308
34176,PHY370007
34177,PHY405139
34178,PHY405738
34179,PHY327684
34180,PHY434144
34181,PHY337432
34182,PHY374734
34183,PHY381659
34184,PHY335121
34185,PHY337279
34186,PHY355342
34187,PHY427172
34188,PHY432123
34189,PHY431902
34190,PHY413743
34191,PHY413090
34192,PHY356180
34193,PHY337624
34194,PHY369871
34195,PHY403822
34196,PHY314296
34197,PHY313147
34198,PHY362788
34199,PHY320237
34200,PHY404540
34201,PHY367980
34202,PHY373113
34203,PHY423441
34204,PHY337626
34205,PHY370468
34206,PHY412247
34207,PHY320676
34208,PHY424327
34209,PHY372288
34210,PHY312750
34211,PHY335374
34212,PHY360905
34213,PHY368905
34214,PHY433124
34215,PHY421882
34216,PHY381921
34217,PHY395954
34218,PHY430275
34219,PHY375213
34220,PHY357259
34221,PHY410120
34222,PHY326970
34223,PHY335399
34224,PHY362766
34225,PHY411242
34226,PHY317084
34227,PHY339883
34228,PHY319122
34229,PHY423918
34230,PHY416637
34231,PHY346425
34232,PHY311104
34233,PHY350833
34234,PHY359531
34235,PHY423339
34236,PHY342452
34237,PHY372519
34238,PHY409381
34239,PHY360248
34240,PHY363094
34241,PHY401885
34242,PHY350292
34243,PHY354899
34244,PHY377727
34245,PHY339774
34246,PHY366261
34247,PHY363920
34248,PHY350394
34249,PHY395972
34250,PHY409984
34251,PHY335598
34252,PHY375039
34253,PHY419041
34254,PHY389283
34255,PHY431998
34256,PHY348561
34257,PHY352375
34258,PHY416758
34259,PHY339720
34260,PHY423318
34261,PHY391947
34262,PHY427107
34263,PHY427627
34264,PHY389887
34265,PHY425521
34266,PHY343572
34267,PHY433546
34268,PHY339508
34269,PHY323989
34270,PHY364802
34271,PHY371154
34272,PHY326896
34273,PHY381528
34274,PHY374766
34275,PHY358109
34276,PHY382861
34277,PHY318346
34278,PHY370213
34279,PHY382105
34280,PHY373714
34281,PHY320242
34282,PHY322141
34283,PHY358704
34284,PHY432687
34285,PHY386295
34286,PHY356842
34287,PHY373400
34288,PHY347322
34289,PHY428996
34290,PHY396905
34291,PHY356508
34292,PHY363253
34293,PHY410949
34294,PHY353604
34295,PHY317504
34296,PHY428114
34297,PHY324807
34298,PHY401947
34299,PHY324492
34300,PHY406940
34301,PHY379240
34302,PHY313860
34303,PHY355080
34304,PHY315550
34305,PHY401100
34306,PHY422339
34307,PHY370134
34308,PHY406150
34309,PHY381149
34310,PHY349597
34311,PHY400766
34312,PHY401676
34313,PHY389323
34314,PHY391182
34315,PHY318320
34316,PHY427282
34317,PHY383797
34318,PHY402889
34319,PHY381904
34320,PHY387029
34321,PHY419299
34322,PHY347432
34323,PHY407336
34324,PHY417321
34325,PHY350283
34326,PHY395178
34327,PHY321287
34328,PHY348586
34329,PHY421234
34330,PHY351369
34331,PHY408308
34332,PHY365591
34333,PHY412916
34334,PHY344293
34335,PHY336560
34336,PHY362731
34337,PHY316977
34338,PHY336499
34339,PHY353927
34340,PHY318280
34341,PHY389927
34342,PHY320213
34343,PHY361599
34344,PHY363390
34345,PHY351343
34346,PHY332434
34347,PHY376845
34348,PHY395639
34349,PHY312940
34350,PHY418059
34351,PHY415855
34352,PHY433631
34353,PHY318078
34354,PHY312033
34355,PHY366353
34356,PHY323588
34357,PHY416993
34358,PHY324374
34359,PHY333899
34360,PHY354942
34361,PHY344960
34362,PHY333633
34363,PHY402762
34364,PHY379622
34365,PHY388628
34366,PHY364078
34367,PHY397984
34368,PHY333510
34369,PHY322655
34370,PHY323185
34371,PHY324496
34372,PHY414643
34373,PHY429062
34374,PHY379066
34375,PHY428359
34376,PHY341650
34377,PHY330867
34378,PHY426431
34379,PHY410413
34380,PHY428126
34381,PHY392677
34382,PHY402462
34383,PHY367886
34384,PHY335251
34385,PHY403829
34386,PHY410679
34387,PHY336172
34388,PHY375308
34389,PHY337625
34390,PHY420607
34391,PHY339098
34392,PHY390209
34393,PHY349145
34394,PHY347087
34395,PHY339844
34396,PHY339081
34397,PHY369976
34398,PHY369932
34399,PHY356359
34400,PHY371332
34401,PHY429410
34402,PHY317905
34403,PHY434068
34404,PHY397330
34405,PHY361454
34406,PHY420790
34407,PHY358187
34408,PHY342942
34409,PHY386856
34410,PHY348215
34411,PHY357724
34412,PHY318616
34413,PHY360938
34414,PHY337563
34415,PHY384741
34416,PHY416811
34417,PHY388972
34418,PHY328736
34419,PHY419886
34420,PHY416714
34421,PHY380222
34422,PHY357706
34423,PHY353627
34424,PHY323656
34425,PHY357825
34426,PHY368676
34427,PHY375254
34428,PHY376366
34429,PHY343318
34430,PHY367170
34431,PHY390292
34432,PHY431282
34433,PHY407346
34434,PHY327626
34435,PHY359244
34436,PHY355930
34437,PHY350913
34438,PHY385805
34439,PHY411509
34440,PHY391949
34441,PHY339786
34442,PHY322911
34443,PHY342430
34444,PHY384740
34445,PHY352183
34446,PHY365763
34447,PHY346006
34448,PHY420352
34449,PHY322486
34450,PHY402244
34451,PHY350664
34452,PHY419358
34453,PHY365070
34454,PHY411163
34455,PHY319192
34456,PHY410739
34457,PHY336650
34458,PHY369721
34459,PHY328299
34460,PHY330966
34461,PHY419323
34462,PHY344259
34463,PHY382342
34464,PHY431553
34465,PHY411255
34466,PHY332751
34467,PHY352132
34468,PHY346970
34469,PHY378057
34470,PHY405078
34471,PHY336512
34472,PHY406554
34473,PHY405432
34474,PHY413608
34475,PHY360538
34476,PHY432101
34477,PHY397125
34478,PHY403356
34479,PHY430164
34480,PHY370668
34481,PHY382967
34482,PHY434003
34483,PHY362253
34484,PHY330960
34485,PHY313144
34486,PHY392133
34487,PHY373389
34488,PHY327197
34489,PHY389014
34490,PHY428502
34491,PHY384877
34492,PHY376076
34493,PHY373132
34494,PHY312789
34495,PHY384587
34496,PHY399805
34497,PHY374983
34498,PHY388123
34499,PHY422378
34500,PHY336455
34501,PHY432675
34502,PHY378496
34503,PHY428728
34504,PHY314230
34505,PHY404924
34506,PHY396675
34507,PHY314003
34508,PHY419937
34509,PHY343944
34510,PHY354355
34511,PHY338821
34512,PHY415415
34513,PHY341923
34514,PHY337449
34515,PHY400673
34516,PHY431761
34517,PHY342869
34518,PHY434123
34519,PHY379114
34520,PHY408636
34521,PHY324790
34522,PHY314131
34523,PHY388825
34524,PHY360154
34525,PHY350633
34526,PHY404038
34527,PHY369109
34528,PHY367005
34529,PHY366483
34530,PHY351895
34531,PHY378640
34532,PHY382881
34533,PHY321233
34534,PHY363247
34535,PHY325437
34536,PHY356752
34537,PHY362320
34538,PHY414746
34539,PHY426395
34540,PHY369183
34541,PHY360646
34542,PHY377788
34543,PHY401705
34544,PHY355612
34545,PHY323584
34546,PHY318236
34547,PHY370890
34548,PHY323933
34549,PHY339718
34550,PHY315826
34551,PHY312973
34552,PHY378730
34553,PHY398598
34554,PHY341287
34555,PHY341552
34556,PHY361964
34557,PHY394915
34558,PHY422194
34559,PHY361706
34560,PHY408015
34561,PHY381693
34562,PHY373261
34563,PHY311821
34564,PHY364626
34565,PHY396481
34566,PHY339690
34567,PHY368211
34568,PHY346655
34569,PHY345197
34570,PHY317833
34571,PHY342108
34572,PHY325297
34573,PHY374200
34574,PHY398151
34575,PHY312508
34576,PHY320253
34577,PHY403167
34578,PHY423471
34579,PHY357600
34580,PHY348803
34581,PHY388859
34582,PHY419368
34583,PHY425329
34584,PHY422617
34585,PHY427169
34586,PHY396548
34587,PHY338533
34588,PHY322828
34589,PHY415246
34590,PHY419917
34591,PHY420896
34592,PHY348688
34593,PHY429847
34594,PHY383702
34595,PHY336630
34596,PHY363138
34597,PHY429270
34598,PHY373851
34599,PHY319242
34600,PHY417401
34601,PHY411117
34602,PHY425882
34603,PHY384710
34604,PHY377759
34605,PHY404563
34606,PHY385476
34607,PHY433860
34608,PHY373239
34609,PHY369157
34610,PHY410219
34611,PHY404543
34612,PHY360226
34613,PHY345406
34614,PHY322053
34615,PHY431130
34616,PHY313442
34617,PHY403688
34618,PHY361645
34619,PHY329056
34620,PHY403294
34621,PHY410718
34622,PHY429325
34623,PHY326170
34624,PHY401761
34625,PHY417349
34626,PHY364276
34627,PHY368234
34628,PHY425508
34629,PHY315516
34630,PHY388235
34631,PHY423772
34632,PHY353705
34633,PHY389654
34634,PHY376572
34635,PHY406957
34636,PHY348530
34637,PHY361337
34638,PHY420738
34639,PHY367155
34640,PHY395427
34641,PHY368476
34642,PHY360751
34643,PHY357155
34644,PHY317231
34645,PHY384029
34646,PHY412739
34647,PHY365419
34648,PHY389371
34649,PHY345015
34650,PHY420987
34651,PHY382083
34652,PHY320023
34653,PHY408040
34654,PHY432494
34655,PHY405455
34656,PHY376419
34657,PHY382093
34658,PHY311252
34659,PHY434146
34660,PHY360837
34661,PHY339538
34662,PHY409694
34663,PHY427109
34664,PHY317584
34665,PHY396202
34666,PHY334719
34667,PHY330436
34668,PHY374588
34669,PHY329335
34670,PHY425262
34671,PHY319256
34672,PHY365018
34673,PHY331475
34674,PHY369605
34675,PHY395353
34676,PHY424337
34677,PHY346829
34678,PHY416384
34679,PHY318323
34680,PHY343323
34681,PHY370916
34682,PHY372698
34683,PHY374873
34684,PHY418117
34685,PHY320700
34686,PHY362983
34687,PHY407531
34688,PHY422589
34689,PHY344121
34690,PHY321475
34691,PHY433537
34692,PHY384779
34693,PHY370150
34694,PHY397959
34695,PHY363061
34696,PHY424701
34697,PHY381838
34698,PHY349388
34699,PHY427396
34700,PHY422870
34701,PHY336993
34702,PHY332605
34703,PHY431592
34704,PHY357918
34705,PHY417191
34706,PHY346096
34707,PHY328000
34708,PHY339879
34709,PHY331990
34710,PHY426630
34711,PHY382256
34712,PHY426949
34713,PHY398149
34714,PHY365940
34715,PHY391027
34716,PHY355806
34717,PHY402072
34718,PHY313251
34719,PHY420122
34720,PHY379679
34721,PHY392260
34722,PHY338542
34723,PHY410121
34724,PHY404398
34725,PHY352436
34726,PHY355869
34727,PHY419156
34728,PHY311426
34729,PHY368485
34730,PHY319321
34731,PHY383161
34732,PHY330163
34733,PHY344737
34734,PHY385084
34735,PHY315258
34736,PHY341218
34737,PHY313354
34738,PHY430089
34739,PHY333839
34740,PHY395522
34741,PHY342383
34742,PHY362233
34743,PHY359318
34744,PHY346821
34745,PHY412931
34746,PHY369689
34747,PHY349916
34748,PHY329849
34749,PHY417912
34750,PHY411606
34751,PHY400751
34752,PHY311884
34753,PHY377775
34754,PHY360188
34755,PHY401816
34756,PHY311062
34757,PHY324235
34758,PHY396096
34759,PHY389259
34760,PHY418077
34761,PHY375118
34762,PHY344223
34763,PHY330913
34764,PHY405009
34765,PHY327233
34766,PHY428642
34767,PHY388923
34768,PHY323122
34769,PHY327732
34770,PHY322074
34771,PHY325459
34772,PHY422389
34773,PHY321982
34774,PHY398578
34775,PHY345179
34776,PHY319712
34777,PHY415813
34778,PHY425505
34779,PHY344127
34780,PHY388438
34781,PHY354722
34782,PHY409403
34783,PHY331769
34784,PHY321931
34785,PHY320504
34786,PHY350599
34787,PHY357032
34788,PHY405346
34789,PHY434096
34790,PHY328268
34791,PHY378118
34792,PHY320911
34793,PHY314130
34794,PHY405958
34795,PHY399967
34796,PHY382058
34797,PHY385141
34798,PHY362425
34799,PHY413208
34800,PHY406369
34801,PHY430671
34802,PHY391001
34803,PHY342586
34804,PHY368883
34805,PHY412044
34806,PHY325443
34807,PHY432002
34808,PHY320747
34809,PHY369323
34810,PHY323793
34811,PHY351513
34812,PHY405465
34813,PHY311307
34814,PHY314893
34815,PHY407896
34816,PHY421315
34817,PHY432852
34818,PHY373047
34819,PHY347260
34820,PHY330820
34821,PHY432639
34822,PHY384161
34823,PHY333738
34824,PHY353661
34825,PHY335984
34826,PHY411494
34827,PHY423563
34828,PHY331094
34829,PHY383232
34830,PHY313985
34831,PHY377614
34832,PHY432672
34833,PHY341210
34834,PHY423281
34835,PHY392396
34836,PHY368060
34837,PHY373739
34838,PHY392759
34839,PHY324923
34840,PHY317854
34841,PHY415604
34842,PHY411312
34843,PHY314734
34844,PHY312147
34845,PHY363593
34846,PHY341797
34847,PHY344731
34848,PHY334051
34849,PHY361912
34850,PHY320196
34851,PHY313079
34852,PHY328151
34853,PHY338423
34854,PHY429428
34855,PHY416635
34856,PHY353797
34857,PHY313432
34858,PHY359869
34859,PHY375645
34860,PHY386477
34861,PHY313982
34862,PHY317883
34863,PHY360933
34864,PHY380833
34865,PHY415066
34866,PHY355443
34867,PHY363627
34868,PHY397039
34869,PHY405046
34870,PHY341806
34871,PHY416552
34872,PHY429570
34873,PHY404356
34874,PHY416326
34875,PHY419677
34876,PHY419063
34877,PHY423778
34878,PHY375769
34879,PHY377129
34880,PHY356253
34881,PHY379458
34882,PHY359519
34883,PHY384999
34884,PHY427810
34885,PHY348797
34886,PHY395952
34887,PHY425556
34888,PHY430596
34889,PHY325166
34890,PHY311424
34891,PHY359464
34892,PHY371509
34893,PHY432157
34894,PHY401025
34895,PHY370483
34896,PHY373075
34897,PHY403121
34898,PHY418690
34899,PHY422141
34900,PHY430913
34901,PHY349264
34902,PHY398537
34903,PHY418751
34904,PHY370914
34905,PHY350590
34906,PHY372180
34907,PHY399222
34908,PHY352703
34909,PHY314349
34910,PHY386356
34911,PHY333072
34912,PHY397286
34913,PHY425433
34914,PHY388564
34915,PHY347617
34916,PHY397669
34917,PHY416594
34918,PHY397182
34919,PHY431398
34920,PHY369316
34921,PHY317613
34922,PHY394929
34923,PHY368649
34924,PHY347768
34925,PHY409681
34926,PHY356422
34927,PHY335793
34928,PHY414660
34929,PHY354872
34930,PHY348274
34931,PHY336456
34932,PHY327303
34933,PHY329083
34934,PHY402445
34935,PHY369142
34936,PHY333683
34937,PHY342720
34938,PHY314715
34939,PHY434050
34940,PHY381089
34941,PHY413114
34942,PHY326932
34943,PHY389416
34944,PHY421845
34945,PHY402528
34946,PHY332217
34947,PHY408599
34948,PHY399872
34949,PHY393308
34950,PHY342465
34951,PHY341074
34952,PHY357752
34953,PHY341840
34954,PHY364114
34955,PHY370421
34956,PHY408877
34957,PHY370695
34958,PHY340578
34959,PHY333871
34960,PHY429632
34961,PHY422188
34962,PHY354243
34963,PHY345518
34964,PHY369740
34965,PHY336173
34966,PHY432748
34967,PHY366955
34968,PHY421999
34969,PHY371591
34970,PHY350968
34971,PHY327168
34972,PHY431955
34973,PHY427756
34974,PHY392729
34975,PHY346931
34976,PHY364866
34977,PHY330700
34978,PHY409260
34979,PHY410381
34980,PHY347875
34981,PHY411931
34982,PHY316554
34983,PHY409341
34984,PHY369859
34985,PHY311809
34986,PHY415349
34987,PHY356696
34988,PHY348570
34989,PHY417683
34990,PHY338758
34991,PHY423179
34992,PHY330344
34993,PHY349390
34994,PHY378004
34995,PHY346142
34996,PHY332892
34997,PHY355262
34998,PHY332219
34999,PHY335203
35000,PHY356855
35001,PHY345097
35002,PHY418397
35003,PHY407812
35004,PHY394513
35005,PHY362799
35006,PHY425660
35007,PHY378341
35008,PHY369743
35009,PHY361025
35010,PHY320570
35011,PHY342838
35012,PHY376163
35013,PHY354381
35014,PHY420570
35015,PHY384659
35016,PHY327528
35017,PHY394128
35018,PHY366784
35019,PHY351719
35020,PHY407230
35021,PHY409617
35022,PHY414001
35023,PHY312054
35024,PHY329348
35025,PHY337581
35026,PHY322719
35027,PHY357537
35028,PHY394003
35029,PHY381585
35030,PHY313666
35031,PHY347917
35032,PHY397498
35033,PHY329841
35034,PHY330139
35035,PHY332601
35036,PHY318071
35037,PHY399202
35038,PHY335821
35039,PHY412198
35040,PHY369608
35041,PHY417354
35042,PHY375681
35043,PHY387954
35044,PHY319217
35045,PHY333677
35046,PHY331512
35047,PHY315262
