OperatingPhysician_ID,OperatingPhysician
18008,PHY345085
18009,PHY385582
18010,PHY417627
18011,PHY427011
18012,PHY433508
18013,PHY380899
18014,PHY421623
18015,PHY396152
18016,PHY412157
18017,PHY421462
18018,PHY432348
18019,PHY384550
18020,PHY381494
18021,PHY351448
18022,PHY332421
18023,PHY372281
18024,PHY407633
18025,PHY399755
18026,PHY329999
18027,PHY364560
18028,PHY316545
18029,PHY369547
18030,PHY330770
18031,PHY409314
18032,PHY360200
18033,PHY367038
18034,PHY346546
18035,PHY321506
18036,PHY430508
18037,PHY396315
18038,PHY372799
18039,PHY335716
18040,PHY426509
18041,PHY414860
18042,PHY423122
18043,PHY398420
18044,PHY340229
18045,PHY426799
18046,PHY420072
18047,PHY344223
18048,PHY424899
18049,PHY422364
18050,PHY409969
18051,PHY321251
18052,PHY323757
18053,PHY400386
18054,PHY321024
18055,PHY430428
18056,PHY325698
18057,PHY374344
18058,PHY346199
18059,PHY399090
18060,PHY329973
18061,PHY360340
18062,PHY326617
18063,PHY415765
18064,PHY344826
18065,PHY343140
18066,PHY401314
18067,PHY311014
18068,PHY430140
18069,PHY401231
18070,PHY386408
18071,PHY323566
18072,PHY383782
18073,PHY411210
18074,PHY325361
18075,PHY322446
18076,PHY416226
18077,PHY324382
18078,PHY324380
18079,PHY338625
18080,PHY428680
18081,PHY360846
18082,PHY371397
18083,PHY383790
18084,PHY432187
18085,PHY343169
18086,PHY317674
18087,PHY322998
18088,PHY320769
18089,PHY402994
18090,PHY357400
18091,PHY319480
18092,PHY426138
18093,PHY393205
18094,PHY355522
18095,PHY358279
18096,PHY418261
18097,PHY330550
18098,PHY388761
18099,PHY404813
18100,PHY372205
18101,PHY349137
18102,PHY378476
18103,PHY382415
18104,PHY425988
18105,PHY405688
18106,PHY369344
18107,PHY328843
18108,PHY344611
18109,PHY319861
18110,PHY423948
18111,PHY400072
18112,PHY336142
18113,PHY397193
18114,PHY417358
18115,PHY357387
18116,PHY384443
18117,PHY363316
18118,PHY407014
18119,PHY386082
18120,PHY352515
18121,PHY344755
18122,PHY334931
18123,PHY335030
18124,PHY343556
18125,PHY317268
18126,PHY333875
18127,PHY398459
18128,PHY352013
18129,PHY374065
18130,PHY352689
18131,PHY368909
18132,PHY326317
18133,PHY355123
18134,PHY384943
18135,PHY377097
18136,PHY415697
18137,PHY315549
18138,PHY395344
18139,PHY384847
18140,PHY319948
18141,PHY390509
18142,PHY344729
18143,PHY375090
18144,PHY382343
18145,PHY383164
18146,PHY369615
18147,PHY340014
18148,PHY367550
18149,PHY390337
18150,PHY397047
18151,PHY398328
18152,PHY421037
18153,PHY422637
18154,PHY388324
18155,PHY326239
18156,PHY371193
18157,PHY431319
18158,PHY407652
18159,PHY384989
18160,PHY341991
18161,PHY412938
18162,PHY411869
18163,PHY341793
18164,PHY321924
18165,PHY370628
18166,PHY366271
18167,PHY330520
18168,PHY325907
18169,PHY424282
18170,PHY348563
18171,PHY398342
18172,PHY327970
18173,PHY426456
18174,PHY367424
18175,PHY388505
18176,PHY337261
18177,PHY334278
18178,PHY374430
18179,PHY381044
18180,PHY348220
18181,PHY415869
18182,PHY379144
18183,PHY411407
18184,PHY346709
18185,PHY389201
18186,PHY386558
18187,PHY413561
18188,PHY376007
18189,PHY389032
18190,PHY339273
18191,PHY378223
18192,PHY348277
18193,PHY341625
18194,PHY348342
18195,PHY321765
18196,PHY348985
18197,PHY387848
18198,PHY361411
18199,PHY325564
18200,PHY430049
18201,PHY379205
18202,PHY395790
18203,PHY414944
18204,PHY316734
18205,PHY327790
18206,PHY348840
18207,PHY331951
18208,PHY420416
18209,PHY349503
18210,PHY346527
18211,PHY314354
18212,PHY388984
18213,PHY394437
18214,PHY405843
18215,PHY339162
18216,PHY390657
18217,PHY323897
18218,PHY370343
18219,PHY409151
18220,PHY365137
18221,PHY336789
18222,PHY373764
18223,PHY432713
18224,PHY430717
18225,PHY380094
18226,PHY324509
18227,PHY318611
18228,PHY334319
18229,PHY398146
18230,PHY393586
18231,PHY371029
18232,PHY363973
18233,PHY337916
18234,PHY402030
18235,PHY375868
18236,PHY429448
18237,PHY409395
18238,PHY426492
18239,PHY378022
18240,PHY386634
18241,PHY357241
18242,PHY393834
18243,PHY422455
18244,PHY335226
18245,PHY340784
18246,PHY401453
18247,PHY420471
18248,PHY430059
18249,PHY361119
18250,PHY338627
18251,PHY345671
18252,PHY333522
18253,PHY367204
18254,PHY359517
18255,PHY355947
18256,PHY361284
18257,PHY334396
18258,PHY432994
18259,PHY422466
18260,PHY357760
18261,PHY351398
18262,PHY311626
18263,PHY347829
18264,PHY352148
18265,PHY353850
18266,PHY380036
18267,PHY404747
18268,PHY432941
18269,PHY374423
18270,PHY345152
18271,PHY410090
18272,PHY393998
18273,PHY357834
18274,PHY374334
18275,PHY400971
18276,PHY322426
18277,PHY311264
18278,PHY431330
18279,PHY388831
18280,PHY392228
18281,PHY332240
18282,PHY386027
18283,PHY383690
18284,PHY328098
18285,PHY421975
18286,PHY371583
18287,PHY399508
18288,PHY411256
18289,PHY404252
18290,PHY422056
18291,PHY323512
18292,PHY367957
18293,PHY397513
18294,PHY394975
18295,PHY415388
18296,PHY369294
18297,PHY320943
18298,PHY374049
18299,PHY349641
18300,PHY381840
18301,PHY375516
18302,PHY418425
18303,PHY334902
18304,PHY346563
18305,PHY416799
18306,PHY403573
18307,PHY409567
18308,PHY315296
18309,PHY413899
18310,PHY319669
18311,PHY348203
18312,PHY411704
18313,PHY342879
18314,PHY312715
18315,PHY361598
18316,PHY323481
18317,PHY411186
18318,PHY429208
18319,PHY311974
18320,PHY318527
18321,PHY359936
18322,PHY380623
18323,PHY373969
18324,PHY363127
18325,PHY368199
18326,PHY331758
18327,PHY337227
18328,PHY383056
18329,PHY377147
18330,PHY374884
18331,PHY404024
18332,PHY341974
18333,PHY312585
18334,PHY427121
18335,PHY327081
18336,PHY400196
18337,PHY430839
18338,PHY423569
18339,PHY417655
18340,PHY388140
18341,PHY388016
18342,PHY320883
18343,PHY339823
18344,PHY346835
18345,PHY343836
18346,PHY373957
18347,PHY381844
18348,PHY405306
18349,PHY318864
18350,PHY406724
18351,PHY424431
18352,PHY397954
18353,PHY355323
18354,PHY413678
18355,PHY312849
18356,PHY359103
18357,PHY366839
18358,PHY317080
18359,PHY392444
18360,PHY351266
18361,PHY319725
18362,PHY413387
18363,PHY355653
18364,PHY411425
18365,PHY331123
18366,PHY352727
18367,PHY423692
18368,PHY421820
18369,PHY362855
18370,PHY384306
18371,PHY318056
18372,PHY415784
18373,PHY422449
18374,PHY329354
18375,PHY433189
18376,PHY331548
18377,PHY390521
18378,PHY396146
18379,PHY401270
18380,PHY368990
18381,PHY335504
18382,PHY385345
18383,PHY330061
18384,PHY364184
18385,PHY318716
18386,PHY364348
18387,PHY345860
18388,PHY327912
18389,PHY382261
18390,PHY328830
18391,PHY345350
18392,PHY408719
18393,PHY347050
18394,PHY317017
18395,PHY423648
18396,PHY387667
18397,PHY355994
18398,PHY398164
18399,PHY403618
18400,PHY347235
18401,PHY414268
18402,PHY366680
18403,PHY398267
18404,PHY360268
18405,PHY333021
18406,PHY342184
18407,PHY340385
18408,PHY384456
18409,PHY333396
18410,PHY417741
18411,PHY369369
18412,PHY314256
18413,PHY416780
18414,PHY368997
18415,PHY385689
18416,PHY349011
18417,PHY432971
18418,PHY383054
18419,PHY336155
18420,PHY382135
18421,PHY314957
18422,PHY360100
18423,PHY322719
18424,PHY354521
18425,PHY399332
18426,PHY359170
18427,PHY404561
18428,PHY426814
18429,PHY337076
18430,PHY359281
18431,PHY375014
18432,PHY330217
18433,PHY420712
18434,PHY330466
18435,PHY373798
18436,PHY343254
18437,PHY327577
18438,PHY393203
18439,PHY335340
18440,PHY414971
18441,PHY347441
18442,PHY326131
18443,PHY327858
18444,PHY374437
18445,PHY360285
18446,PHY409441
18447,PHY374158
18448,PHY396744
18449,PHY401542
18450,PHY341754
18451,PHY399095
18452,PHY318613
18453,PHY401854
18454,PHY409622
18455,PHY424329
18456,PHY324524
18457,PHY372755
18458,PHY319253
18459,PHY404946
18460,PHY426979
18461,PHY388821
18462,PHY316475
18463,PHY325487
18464,PHY315065
18465,PHY348994
18466,PHY364778
18467,PHY399743
18468,PHY340249
18469,PHY341933
18470,PHY402382
18471,PHY428254
18472,PHY378525
18473,PHY379041
18474,PHY312273
18475,PHY416275
18476,PHY406916
18477,PHY396731
18478,PHY320654
18479,PHY427659
18480,PHY322767
18481,PHY366204
18482,PHY398910
18483,PHY415985
18484,PHY322580
18485,PHY397923
18486,PHY412506
18487,PHY377249
18488,PHY414491
18489,PHY385024
18490,PHY347691
18491,PHY348121
18492,PHY316622
18493,PHY349762
18494,PHY423702
18495,PHY415285
18496,PHY401732
18497,PHY375080
18498,PHY311804
18499,PHY391816
18500,PHY352665
18501,PHY397650
18502,PHY320980
18503,PHY427238
18504,PHY377628
18505,PHY321216
18506,PHY323200
18507,PHY414107
18508,PHY313590
18509,PHY412842
18510,PHY403624
18511,PHY355219
18512,PHY429614
18513,PHY376342
18514,PHY369220
18515,PHY367563
18516,PHY401601
18517,PHY419670
18518,PHY409328
18519,PHY350146
18520,PHY405153
18521,PHY316756
18522,PHY325006
18523,PHY381896
18524,PHY357166
18525,PHY382408
18526,PHY348632
18527,PHY364536
18528,PHY431391
18529,PHY324603
18530,PHY397912
18531,PHY415482
18532,PHY378554
18533,PHY390727
18534,PHY362091
18535,PHY391927
18536,PHY320093
18537,PHY402548
18538,PHY335089
18539,PHY324700
18540,PHY335675
18541,PHY389910
18542,PHY353434
18543,PHY365599
18544,PHY384051
18545,PHY346815
18546,PHY315736
18547,PHY315636
18548,PHY380222
18549,PHY359276
18550,PHY401912
18551,PHY339153
18552,PHY356851
18553,PHY347917
18554,PHY386035
18555,PHY381624
18556,PHY342171
18557,PHY429246
18558,PHY334401
18559,PHY378641
18560,PHY311907
18561,PHY418744
18562,PHY407629
18563,PHY370299
18564,PHY342217
18565,PHY351669
18566,PHY381105
18567,PHY340316
18568,PHY336233
18569,PHY348879
18570,PHY425030
18571,PHY372419
18572,PHY322068
18573,PHY324118
18574,PHY321484
18575,PHY315211
18576,PHY329221
18577,PHY379235
18578,PHY406951
18579,PHY322358
18580,PHY422334
18581,PHY403105
18582,PHY423425
18583,PHY403887
18584,PHY423134
18585,PHY417390
18586,PHY327117
18587,PHY427764
18588,PHY407959
18589,PHY419129
18590,PHY369900
18591,PHY367751
18592,PHY352652
18593,PHY425327
18594,PHY337376
18595,PHY420818
18596,PHY347080
18597,PHY332960
18598,PHY371903
18599,PHY333273
18600,PHY341311
18601,PHY346329
18602,PHY364674
18603,PHY428508
18604,PHY387476
18605,PHY342795
18606,PHY319747
18607,PHY396932
18608,PHY325655
18609,PHY390416
18610,PHY352655
18611,PHY370376
18612,PHY366414
18613,PHY342425
18614,PHY413093
18615,PHY425256
18616,PHY396031
18617,PHY361188
18618,PHY336334
18619,PHY406137
18620,PHY395621
18621,PHY339203
18622,PHY344600
18623,PHY338765
18624,PHY315778
18625,PHY369969
18626,PHY370117
18627,PHY430889
18628,PHY405819
18629,PHY351277
18630,PHY346789
18631,PHY382321
18632,PHY328596
18633,PHY408183
18634,PHY374795
18635,PHY414691
18636,PHY391408
18637,PHY366245
18638,PHY324544
18639,PHY428956
18640,PHY338666
18641,PHY390906
18642,PHY351367
18643,PHY369221
18644,PHY372938
18645,PHY333129
18646,PHY407410
18647,PHY343238
18648,PHY414158
18649,PHY311514
18650,PHY363093
18651,PHY349453
18652,PHY316083
18653,PHY405028
18654,PHY430545
18655,PHY368918
18656,PHY379237
18657,PHY352879
18658,PHY388889
18659,PHY369332
18660,PHY343004
18661,PHY334286
18662,PHY353176
18663,PHY352338
18664,PHY406087
18665,PHY413038
18666,PHY413051
18667,PHY396038
18668,PHY343984
18669,PHY416294
18670,PHY431718
18671,PHY425748
18672,PHY373643
18673,PHY398849
18674,PHY339355
18675,PHY386380
18676,PHY318795
18677,PHY409013
18678,PHY403642
18679,PHY401963
18680,PHY429283
18681,PHY320028
18682,PHY324715
18683,PHY360070
18684,PHY381076
18685,PHY422720
18686,PHY396752
18687,PHY321571
18688,PHY385927
18689,PHY422821
18690,PHY321242
18691,PHY375039
18692,PHY410422
18693,PHY334973
18694,PHY346082
18695,PHY415284
18696,PHY345149
18697,PHY360985
18698,PHY342481
18699,PHY315630
18700,PHY338432
18701,PHY383135
18702,PHY318749
18703,PHY428561
18704,PHY339527
18705,PHY400958
18706,PHY416985
18707,PHY352587
18708,PHY429615
18709,PHY354042
18710,PHY382060
18711,PHY420210
18712,PHY374570
18713,PHY375001
18714,PHY391985
18715,PHY328416
18716,PHY326565
18717,PHY327241
18718,PHY354082
18719,PHY343978
18720,PHY321285
18721,PHY377134
18722,PHY399970
18723,PHY422925
18724,PHY319143
18725,PHY402434
18726,PHY386536
18727,PHY428105
18728,PHY316571
18729,PHY377106
18730,PHY383203
18731,PHY314166
18732,PHY312059
18733,PHY333430
18734,PHY387150
18735,PHY403835
18736,PHY316311
18737,PHY353220
18738,PHY393952
18739,PHY388614
18740,PHY311376
18741,PHY390172
18742,PHY327834
18743,PHY416696
18744,PHY417840
18745,PHY431049
18746,PHY433198
18747,PHY314870
18748,PHY340945
18749,PHY393962
18750,PHY426454
18751,PHY338458
18752,PHY426403
18753,PHY404227
18754,PHY322711
18755,PHY405662
18756,PHY381622
18757,PHY425719
18758,PHY419954
18759,PHY359764
18760,PHY339790
18761,PHY388407
18762,PHY405082
18763,PHY351314
18764,PHY343540
18765,PHY335914
18766,PHY406408
18767,PHY378592
18768,PHY323694
18769,PHY351436
18770,PHY420761
18771,PHY344137
18772,PHY352795
18773,PHY362225
18774,PHY394139
18775,PHY414375
18776,PHY311322
18777,PHY370994
18778,PHY395759
18779,PHY387983
18780,PHY374150
18781,PHY375274
18782,PHY326141
18783,PHY362365
18784,PHY370507
18785,PHY339631
18786,PHY381091
18787,PHY378595
18788,PHY317891
18789,PHY328160
18790,PHY347912
18791,PHY378242
18792,PHY417958
18793,PHY358307
18794,PHY370773
18795,PHY332126
18796,PHY330599
18797,PHY331460
18798,PHY342174
18799,PHY403027
18800,PHY335271
18801,PHY389155
18802,PHY419106
18803,PHY340090
18804,PHY403604
18805,PHY350845
18806,PHY343427
18807,PHY403074
18808,PHY373443
18809,PHY335903
18810,PHY386170
18811,PHY330253
18812,PHY420084
18813,PHY343094
18814,PHY429304
18815,PHY410557
18816,PHY394185
18817,PHY428441
18818,PHY432380
18819,PHY317882
18820,PHY320520
18821,PHY319391
18822,PHY426114
18823,PHY350351
18824,PHY323149
18825,PHY415645
18826,PHY327133
18827,PHY327342
18828,PHY359703
18829,PHY338113
18830,PHY423502
18831,PHY347294
18832,PHY406394
18833,PHY421426
18834,PHY429372
18835,PHY333144
18836,PHY355420
18837,PHY422371
18838,PHY369579
18839,PHY354255
18840,PHY334130
18841,PHY392939
18842,PHY322656
18843,PHY374059
18844,PHY370423
18845,PHY392364
18846,PHY345713
18847,PHY338367
18848,PHY423681
18849,PHY383288
18850,PHY336976
18851,PHY335835
18852,PHY342465
18853,PHY351673
18854,PHY419802
18855,PHY410976
18856,PHY432978
18857,PHY407569
18858,PHY385045
18859,PHY314290
18860,PHY382052
18861,PHY349165
18862,PHY412674
18863,PHY320342
18864,PHY400355
18865,PHY322016
18866,PHY321522
18867,PHY340363
18868,PHY362049
18869,PHY349643
18870,PHY315417
18871,PHY328627
18872,PHY361262
18873,PHY361354
18874,PHY430287
18875,PHY322245
18876,PHY312030
18877,PHY323575
18878,PHY356425
18879,PHY370812
18880,PHY343359
18881,PHY369543
18882,PHY426971
18883,PHY327835
18884,PHY388680
18885,PHY333525
18886,PHY431091
18887,PHY317179
18888,PHY432734
18889,PHY336620
18890,PHY356292
18891,PHY405210
18892,PHY380208
18893,PHY339817
18894,PHY385196
18895,PHY359123
18896,PHY334315
18897,PHY321023
18898,PHY419522
18899,PHY401155
18900,PHY362386
18901,PHY433605
18902,PHY423124
18903,PHY413866
18904,PHY406687
18905,PHY390060
18906,PHY390970
18907,PHY322720
18908,PHY323531
18909,PHY428323
18910,PHY374978
18911,PHY402044
18912,PHY347821
18913,PHY428083
18914,PHY399562
18915,PHY354483
18916,PHY318023
18917,PHY348821
18918,PHY427924
18919,PHY319412
18920,PHY342395
18921,PHY314647
18922,PHY317468
18923,PHY413374
18924,PHY404547
18925,PHY323358
18926,PHY384573
18927,PHY428132
18928,PHY337692
18929,PHY354621
18930,PHY416516
18931,PHY318453
18932,PHY337447
18933,PHY406552
18934,PHY323233
18935,PHY432420
18936,PHY314716
18937,PHY425561
18938,PHY405509
18939,PHY337123
18940,PHY399999
18941,PHY362335
18942,PHY365832
18943,PHY401013
18944,PHY396218
18945,PHY343579
18946,PHY388528
18947,PHY311377
18948,PHY410524
18949,PHY409731
18950,PHY379451
18951,PHY426363
18952,PHY419886
18953,PHY360231
18954,PHY317499
18955,PHY366611
18956,PHY362718
18957,PHY383180
18958,PHY348087
18959,PHY353543
18960,PHY354394
18961,PHY362901
18962,PHY373019
18963,PHY419844
18964,PHY427271
18965,PHY410680
18966,PHY396717
18967,PHY406758
18968,PHY332752
18969,PHY410146
18970,PHY358916
18971,PHY374360
18972,PHY397816
18973,PHY333856
18974,PHY419707
18975,PHY337126
18976,PHY399244
18977,PHY387601
18978,PHY356248
18979,PHY355409
18980,PHY352069
18981,PHY334911
18982,PHY335320
18983,PHY312808
18984,PHY431103
18985,PHY406756
18986,PHY422752
18987,PHY337759
18988,PHY417147
18989,PHY383630
18990,PHY383665
18991,PHY368666
18992,PHY429202
18993,PHY364304
18994,PHY343334
18995,PHY405235
18996,PHY389011
18997,PHY362148
18998,PHY374576
18999,PHY417005
19000,PHY367108
19001,PHY320214
19002,PHY311422
19003,PHY335657
19004,PHY330707
19005,PHY429561
19006,PHY365221
19007,PHY424209
19008,PHY376591
19009,PHY424308
19010,PHY371940
19011,PHY358143
19012,PHY353867
19013,PHY392493
19014,PHY391744
19015,PHY368464
19016,PHY358989
19017,PHY413106
19018,PHY353314
19019,PHY408813
19020,PHY395173
19021,PHY371612
19022,PHY319692
19023,PHY396233
19024,PHY346203
19025,PHY347574
19026,PHY358275
19027,PHY316270
19028,PHY422724
19029,PHY338120
19030,PHY427076
19031,PHY405047
19032,PHY367142
19033,PHY362066
19034,PHY323068
19035,PHY360024
19036,PHY372826
19037,PHY344107
19038,PHY311624
19039,PHY319897
19040,PHY361474
19041,PHY353832
19042,PHY393091
19043,PHY358183
19044,PHY354501
19045,PHY351250
19046,PHY406276
19047,PHY400931
19048,PHY353637
19049,PHY388888
19050,PHY433797
19051,PHY358038
19052,PHY341728
19053,PHY431413
19054,PHY335452
19055,PHY380492
19056,PHY420326
19057,PHY422901
19058,PHY383848
19059,PHY390700
19060,PHY345439
19061,PHY429826
19062,PHY311652
19063,PHY427103
19064,PHY335210
19065,PHY324064
19066,PHY317737
19067,PHY311326
19068,PHY396433
19069,PHY386345
19070,PHY394287
19071,PHY390299
19072,PHY328849
19073,PHY371745
19074,PHY425174
19075,PHY356490
19076,PHY320785
19077,PHY416936
19078,PHY374244
19079,PHY316583
19080,PHY344154
19081,PHY361941
19082,PHY360584
19083,PHY327053
19084,PHY312128
19085,PHY408778
19086,PHY372530
19087,PHY417974
19088,PHY433512
19089,PHY342486
19090,PHY361876
19091,PHY366479
19092,PHY414999
19093,PHY357665
19094,PHY433466
19095,PHY368840
19096,PHY412360
19097,PHY330294
19098,PHY366139
19099,PHY349904
19100,PHY350150
19101,PHY430757
19102,PHY329338
